MODUL_CATEGORY	MODULE_LABEL	MODULE_FOURNISSEUR					
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.					
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.					
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.					
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.					
Assistance and Repatriation	Medical excellent and homeland	Anker Verzekeringen n.v.					
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.		fixe			
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.					
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.					
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.					
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.					
Healthcare Plan	Medical excellent and homeland	Anker Verzekeringen n.v.					
Death Accident	UVEA PONANT	Anker Verzekeringen n.v.	315	pourcentage			
Death Illness	UVEA PONANT	Anker Verzekeringen n.v.	215	pourcentage			
Permanent Disability Accident	UVEA PONANT	Anker Verzekeringen n.v.	215	pourcentage			
Permanent Disability Illness	UVEA PONANT	Anker Verzekeringen n.v.	215	pourcentage			
Temporary Disability Accident	UVEA PONANT	Anker Verzekeringen n.v.	80	pourcentage			
Temporary Disability Illness	UVEA PONANT	Anker Verzekeringen n.v.	80	pourcentage			
Assistance and Repatriation	PRIVILEGE 100	Axa Insurance - France		fixe			
RC Private Life	PRIVILEGE 100	Axa Insurance - France		fixe			
Death/Total and irreversible loss of autonomy Acc	Life Hauteville	Hauteville Insurance Company Ltd	550	pourcentage			
Death/Total and irreversible loss of autonomy Acc	Life Hauteville	Hauteville Insurance Company Ltd	550	pourcentage			
Death/Total and irreversible loss of autonomy Acc	Life Hauteville	Hauteville Insurance Company Ltd	550%	pourcentage			
Death/Total and irreversible loss of autonomy Acc	Life Hauteville	Hauteville Insurance Company Ltd	550	pourcentage			
Death/Total and irreversible loss of autonomy Acc	Life Hauteville	Hauteville Insurance Company Ltd	550	pourcentage			
Death/Total and irreversible loss of autonomy Acc	Life Hauteville	Hauteville Insurance Company Ltd	550	pourcentage			
Death/Total and irreversible loss of autonomy Acc	Life Hauteville	Hauteville Insurance Company Ltd	550	pourcentage			
Death/Total and irreversible loss of autonomy Acc	Life Hauteville	Hauteville Insurance Company Ltd	550	pourcentage			
Death/Total and irreversible loss of autonomy Acc	Life Hauteville	Hauteville Insurance Company Ltd	550	pourcentage			
Death/Total and irreversible loss of autonomy Illn	Life Hauteville	Hauteville Insurance Company Ltd	300	pourcentage			
Death/Total and irreversible loss of autonomy Illn	Life Hauteville	Hauteville Insurance Company Ltd	300	pourcentage			
Death/Total and irreversible loss of autonomy Illn	Life Hauteville	Hauteville Insurance Company Ltd	300	pourcentage			
Death/Total and irreversible loss of autonomy Illn	Life Hauteville	Hauteville Insurance Company Ltd	300	pourcentage			
Death/Total and irreversible loss of autonomy Illn	Life Hauteville	Hauteville Insurance Company Ltd	300	pourcentage			
Death/Total and irreversible loss of autonomy Illn	Life Hauteville	Hauteville Insurance Company Ltd	300	pourcentage			
Death/Total and irreversible loss of autonomy Illn	Life Hauteville	Hauteville Insurance Company Ltd	300	pourcentage			
Death/Total and irreversible loss of autonomy Illn	Life Hauteville	Hauteville Insurance Company Ltd	300%	pourcentage			
Death/Total and irreversible loss of autonomy Illn	Life Hauteville	Hauteville Insurance Company Ltd	300	pourcentage			
Permanent Disability Accident	Life Hauteville	Hauteville Insurance Company Ltd	550	pourcentage			
Permanent Disability Accident	Life Hauteville	Hauteville Insurance Company Ltd	550	pourcentage			
Permanent Disability Accident	Life Hauteville	Hauteville Insurance Company Ltd	550	pourcentage			
Permanent Disability Accident	Life Hauteville	Hauteville Insurance Company Ltd	550	pourcentage			
Permanent Disability Illness	Life Hauteville	Hauteville Insurance Company Ltd	300	pourcentage			
Permanent Disability Illness	Life Hauteville	Hauteville Insurance Company Ltd	300	pourcentage			
Permanent Disability Illness	Life Hauteville	Hauteville Insurance Company Ltd	300	pourcentage			
Permanent Disability Illness	Life Hauteville	Hauteville Insurance Company Ltd	300	pourcentage			
Temporary Disability Accident	Life Hauteville	Hauteville Insurance Company Ltd	80	pourcentage			
Temporary Disability Accident	Life Hauteville	Hauteville Insurance Company Ltd	80	pourcentage			
Temporary Disability Accident	Life Hauteville	Hauteville Insurance Company Ltd	80	pourcentage			
Temporary Disability Accident	Life Hauteville	Hauteville Insurance Company Ltd	80	pourcentage			
AFTER 36 MONTHS LONG TERM DISABILITY UP TO 60TH BIRTHDAY % DISABILITY X  80% OF SALARY							
		745					
Temporary Disability Accident	Life Hauteville	Hauteville Insurance Company Ltd	80	pourcentage			
Temporary Disability Accident	Life Hauteville	Hauteville Insurance Company Ltd	80	pourcentage			
Temporary Disability Accident	Life Hauteville	Hauteville Insurance Company Ltd	80%	pourcentage			
Temporary Disability Accident	Life Hauteville	Hauteville Insurance Company Ltd	80	pourcentage			
Temporary Disability Accident	Life Hauteville	Hauteville Insurance Company Ltd	80	pourcentage			
Temporary Disability Illness	Life Hauteville	Hauteville Insurance Company Ltd	80	pourcentage			
Temporary Disability Illness	Life Hauteville	Hauteville Insurance Company Ltd	80	pourcentage			
Temporary Disability Illness	Life Hauteville	Hauteville Insurance Company Ltd	80	pourcentage			
Temporary Disability Illness	Life Hauteville	Hauteville Insurance Company Ltd	80	pourcentage			
Temporary Disability Illness	Life Hauteville	Hauteville Insurance Company Ltd	80	pourcentage			
Temporary Disability Illness	Life Hauteville	Hauteville Insurance Company Ltd	80	pourcentage			
AFTER 36 MONTHS LONG TERM DISABILITY UP TO 60TH BIRTHDAY % DISABILITY X 80% OF SALARY		355					
Temporary Disability Illness	Life Hauteville	Hauteville Insurance Company Ltd	80	pourcentage			
